Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2964.95
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,2713.85
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2759.42
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2832.16
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,2728.43
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,2936.95
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,2962.32
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,3101.99
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,131.87
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,355.88
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,333.88
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,251.71
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,774.82
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,780.19
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,685.9
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,632.07
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,1009.34
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,926.21
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,1096.29
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1227.32
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,1302.06
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1402.3
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1565.4
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1662.23
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1772.22
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1862.5
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1779.07
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,2130.81
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,2106.85
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,2069.34
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,2369.87
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,2296.89
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,2433.21
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,2743.13
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,2613.27
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2805.89
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2843.84
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2986.73
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2823.95
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,3059.61
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,3167.42
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,3084.39
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,3069.36
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,3486.17
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,3635.22
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,3562.96
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,3788.99
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,3558.68
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,3596.92
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,3975.7
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,3842.79
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,4111.19
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,4060.23
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,4328.21
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,4308.39
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,4421.56
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,-15.21
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,41.89
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,240.61
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,186.93
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,210.42
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,328.75
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,285.68
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,383.58
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,368.91
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,567.97
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,709.09
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,726.2
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,765.09
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,962.43
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,883.38
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,928.6
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,855.48
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,983.9
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1321.86
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1399.41
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1259.76
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1392.07
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1741.8
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1595.62
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1520.61
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1472.26
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1703
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1656.76
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1639.92
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1773.49
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2100.11
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2069.3
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2138.12
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2094
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2382.19
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2225.65
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,2360.09
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,2341.31
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,2340.34
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,2620.99
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,2769.06
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,2488.01
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,2733.91
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2662.3
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,2728.4
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2767.62
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,2790.21
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2931.21
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2893.01
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,3052.9
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,3101.45
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,3084.34
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,39.58
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,238.45
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,278.67
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,196.48
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,369.84
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,500.7
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,324.29
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,611.23
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,745.28
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,639.05
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,722.45
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,955.67
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,1042.5
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,991.76
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1211.71
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,1047.36
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1345.32
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1480.91
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1455.79
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1569.04
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1773.78
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1681.13
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1888.05
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1757.17
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1988.78
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,2145.62
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,2053.1
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,2256.16
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,2243.81
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,2366.89
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,2335.04
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,2469.76
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2511.2
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2709.21
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2683.53
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2757.51
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2748.23
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2806.32
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,3025.85
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,3390.93
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,3336.17
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,3282.11
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,3500.5
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,3405.23
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,3476.56
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,3455.95
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,3673.54
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,4007.66
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,3938.37
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,4119.95
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,3881.55
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,4191.89
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,97.61
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,-58.65
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,272.26
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,260.42
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,659.69
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,519.49
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,594.81
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,859.07
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,759.11
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,920.56
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,934.32
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,1098.67
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1152.82
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,1291.89
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,1205.82
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,1298.52
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1296.31
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1418.44
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1569.29
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1675.94
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1576.71
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1824.57
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1941.86
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1916.32
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,2131.34
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1934.96
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1956.56
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1971.84
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,2352.51
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,2350.2
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,2452.44
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2806.39
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2643.42
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2710.12
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2840.44
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2884.65
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2927.62
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2894.86
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,3089.74
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,3299.48
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,3314.5
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,3407.96
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,3266.21
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,3287.05
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,3442.12
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,3528.95
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,3701.48
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,3491.5
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,3782.31
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,3824.11
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,3834.27
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,3838.68
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,4155.16
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,4148.86
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,4081.22
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,50.42
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,-25.07
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,149.53
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,195.7
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,2.14
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,488.05
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,652.19
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,628.81
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,538.13
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,503.23
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,920.08
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,717.53
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,761.87
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,806.93
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,892.63
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,898.57
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,950.11
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1080.11
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1210.9
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1223.62
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1448.38
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1081.75
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1569.19
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1286.1
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1554.03
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1499.28
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1611.12
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1626.71
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1961.85
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1929.06
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2005.39
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,1869.18
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,1978.5
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2006.46
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2248.84
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,2202.37
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2237.79
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,2395.23
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,2417.43
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,2385.77
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,2586.66
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,2411.49
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,2676.63
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2635.23
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2638.8
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,2905.18
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2843.15
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2858.23
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,3064.27
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,2937.8
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,2916.25
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,2950.3
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,126.77
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,228.65
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,245
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,247.3
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,392.28
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,553.5
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,501.72
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,552.45
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,548.18
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,894.49
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,884.38
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,896.02
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,963.38
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1043.42
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1001.81
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1169.62
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1099.32
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1285.11
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1441.45
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1432.92
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1458.39
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1578.18
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1693.58
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1675.59
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1437.19
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1540.45
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,1861.54
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,1922.7
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,1937.13
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,1904.74
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,2004.48
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2089.19
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,2339.26
