Country,Region,Income_Group,Year,GDP_per_capita,Life_Expectancy,Population
India,Asia,High,2014,23437.56,83.7,1214204995
India,Asia,High,2014,23370.39,84.9,1139661159
India,Asia,High,2014,22417.81,83.8,1198420055
India,Asia,High,2014,23749.11,85.2,1156686179
India,Asia,High,2014,23128.6,85.8,1124940138
India,Asia,High,2014,25428.49,87.4,1147020833
India,Asia,High,2014,25455.59,84,1116790330
India,Asia,High,2014,25029.35,83.9,1170599855
India,Asia,High,2014,25588.59,84.5,1198488371
India,Asia,High,2014,23692.18,87.7,1220836914
India,Asia,High,2014,24517.9,84.1,1128995272
India,Asia,High,2014,21944.37,83.6,1217049030
India,Asia,High,2014,22614.22,84.7,1186377463
India,Asia,High,2014,24410.55,85,1133214655
India,Asia,High,2014,25367,82.2,1198952842
India,Asia,High,2014,27109.51,86,1133067584
India,Asia,High,2014,23493.94,86.3,1123143499
India,Asia,High,2014,22162.46,85.7,1118087863
India,Asia,High,2014,23664.13,86.3,1194011470
India,Asia,High,2014,25265.64,84.1,1119762323
India,Asia,High,2014,23957.47,84.9,1199219588
India,Asia,High,2014,20649.2,84.9,1208323366
India,Asia,High,2014,26223.08,85.3,1194573448
India,Asia,High,2014,22387.85,85.5,1136486341
India,Asia,High,2014,23978.01,85.7,1194179901
India,Asia,High,2014,26591.79,87.3,1117690538
India,Asia,High,2014,21924.49,83.8,1152240824
India,Asia,High,2014,23071.3,86.4,1159343470
India,Asia,High,2014,22628.87,84.7,1158105728
India,Asia,High,2014,23057.97,84.3,1117677047
India,Asia,High,2014,25754.85,84.1,1138926762
India,Asia,High,2014,25423.38,83.3,1129536996
India,Asia,High,2014,23921.9,86.1,1158866545
India,Asia,High,2014,22005.7,85.2,1178189937
India,Asia,High,2014,25032.25,84.6,1126393136
India,Asia,High,2014,27664.4,85.1,1110611208
India,Asia,High,2015,26386.87,84.1,1214646021
India,Asia,High,2015,25858,84.3,1231991564
India,Asia,High,2015,23063.74,86.4,1234423134
India,Asia,High,2015,22766.18,85,1203442503
India,Asia,High,2015,24937.58,84.1,1129041675
India,Asia,High,2015,23566.76,83.5,1232662597
India,Asia,High,2015,22464.65,83.8,1226160078
India,Asia,High,2015,24781.73,84.5,1234381891
India,Asia,High,2015,24767.81,85.9,1155055606
India,Asia,High,2015,25457.89,84.3,1221642268
India,Asia,High,2015,21916.81,85.2,1131385282
India,Asia,High,2015,24718.2,84.5,1167537983
India,Asia,High,2015,24726.55,85.5,1140602744
India,Asia,High,2015,22639.55,87.4,1186031352
India,Asia,High,2015,25546.3,85.8,1217395330
India,Asia,High,2015,23619.11,85.4,1155156680
India,Asia,High,2015,25057.09,83.8,1234814658
India,Asia,High,2015,25654.52,84.6,1143459111
India,Asia,High,2015,23461.2,84.8,1207911312
India,Asia,High,2015,26539.68,84.4,1224441728
India,Asia,High,2015,25377.88,84.3,1125047543
India,Asia,High,2015,24776.06,85.9,1220983748
India,Asia,High,2015,22011.41,83.3,1144777344
India,Asia,High,2015,22924.97,84.7,1166672038
India,Asia,High,2015,24206.17,86.7,1120211051
India,Asia,High,2015,23744.31,84.9,1231813555
India,Asia,High,2015,24935.11,84.2,1232582440
India,Asia,High,2015,25164.05,86.1,1216892022
India,Asia,High,2015,24411.05,85.2,1183905219
India,Asia,High,2015,25206.79,87.7,1192838696
India,Asia,High,2015,22145.21,84.7,1132244921
India,Asia,High,2015,24172.94,84.8,1123521014
India,Asia,High,2015,21802.44,85.7,1215135310
India,Asia,High,2015,25336.17,86.9,1125682782
India,Asia,High,2015,22555.59,83.5,1234495206
India,Asia,High,2015,25191.49,87.7,1216737993
India,Asia,High,2015,23515.59,83,1149608245
India,Asia,High,2015,24882.84,86.7,1195632276
India,Asia,High,2015,23140.54,84.2,1175571290
India,Asia,High,2015,24625.13,87.1,1121934748
India,Asia,High,2016,24079.73,85.4,1237734086
India,Asia,High,2016,23175.97,85,1169982847
India,Asia,High,2016,24333.12,84.7,1242184377
India,Asia,High,2016,27004.86,84.8,1205506225
India,Asia,High,2016,23639.37,85.6,1157305368
India,Asia,High,2016,23512.6,84,1185686119
India,Asia,High,2016,26216.89,84.9,1129810266
India,Asia,High,2016,25015.87,84.6,1237342172
India,Asia,High,2016,24578.85,83.2,1183019180
India,Asia,High,2016,28301.26,84.5,1185311213
India,Asia,High,2016,22924.68,82,1199711709
India,Asia,High,2016,26595.12,85.3,1135347704
India,Asia,High,2016,25303.48,85.5,1163335936
India,Asia,High,2016,21280.06,83.4,1155441800
India,Asia,High,2016,24093.92,85,1162493482
India,Asia,High,2016,23985.43,86.1,1226740260
India,Asia,High,2016,26413.96,85.2,1197799006
India,Asia,High,2016,24760.49,84.4,1239963303
India,Asia,High,2016,24302.25,83.8,1216236687
India,Asia,High,2016,25372.37,86,1160157417
India,Asia,High,2016,23059.32,86.4,1214877637
India,Asia,High,2016,26072.66,85.8,1134285044
India,Asia,High,2016,24291.11,85.8,1208560119
India,Asia,High,2016,25738.49,86.4,1140434798
India,Asia,High,2016,26554.65,87.8,1236502934
India,Asia,High,2016,22344.93,84,1218613369
India,Asia,High,2016,27529.72,83.8,1206319976
India,Asia,High,2016,25205.14,86.2,1189164447
India,Asia,High,2016,24404.72,84.7,1205300725
India,Asia,High,2016,25171.47,87.1,1228025597
India,Asia,High,2016,25332.01,87.4,1182827501
India,Asia,High,2016,24577.42,84.2,1237669654
India,Asia,High,2016,24001.38,85.9,1184938374
India,Asia,High,2016,26428.51,84.7,1177482738
India,Asia,High,2016,24978.19,84.2,1231916271
India,Asia,High,2016,22742.06,85.7,1175145553
India,Asia,High,2016,28142.84,83.5,1219742863
India,Asia,High,2016,24739.19,84.7,1191977284
India,Asia,High,2016,22956.26,85.2,1206235614
India,Asia,High,2016,24624.9,85.6,1190958007
India,Asia,High,2017,27270.91,84.6,1212404361
India,Asia,High,2017,27193.63,85.4,1210510899
India,Asia,High,2017,23953.18,85.4,1160931265
India,Asia,High,2017,25402.38,85.7,1157140013
India,Asia,High,2017,25189.02,85,1251991098
India,Asia,High,2017,22709.5,83.5,1178445643
India,Asia,High,2017,25299.59,83.8,1156450557
India,Asia,High,2017,24739.89,86.5,1185842724
India,Asia,High,2017,21424.77,83.8,1260303648
India,Asia,High,2017,24067.38,85.3,1213711936
India,Asia,High,2017,25332.99,85.7,1204751012
India,Asia,High,2017,24586.09,84.4,1241532885
India,Asia,High,2017,26953.8,84.7,1225977262
India,Asia,High,2017,25406.19,83.6,1222179319
India,Asia,High,2017,26312.81,84.6,1206260530
India,Asia,High,2017,25800.34,83.8,1260886774
India,Asia,High,2017,25847.05,84.8,1165728682
India,Asia,High,2017,26425.95,86.2,1176918502
India,Asia,High,2017,26958.47,84.5,1196247358
India,Asia,High,2017,24319.65,85.8,1243215142
India,Asia,High,2017,26146.09,85.5,1156729713
India,Asia,High,2017,27857.11,87.1,1183279712
India,Asia,High,2017,24542.28,85.2,1230402052
India,Asia,High,2017,24342.66,85.3,1222583843
India,Asia,High,2017,24575.13,85.2,1257271404
India,Asia,High,2017,25388.62,86,1152082323
India,Asia,High,2017,25282.42,87.2,1177153645
India,Asia,High,2017,30242.42,83.7,1208408184
India,Asia,High,2017,28483.97,83.8,1251162179
India,Asia,High,2017,27404.46,84.2,1248246190
India,Asia,High,2017,22061.03,83.2,1213140275
India,Asia,High,2017,27281.55,85.7,1198053222
India,Asia,High,2017,23825.61,84.3,1178288667
India,Asia,High,2017,26688.64,86.2,1252425824
India,Asia,High,2017,28720.06,85.8,1218226386
India,Asia,High,2017,24568.03,86.4,1228863866
India,Asia,High,2017,27530.85,85.4,1259785837
India,Asia,High,2017,25174.86,84.8,1216837698
India,Asia,High,2017,25631.32,85.4,1224898940
India,Asia,High,2017,25026.64,84.2,1227674793
India,Asia,High,2018,27307.08,84,1155175132
India,Asia,High,2018,26569.78,83.1,1228866619
India,Asia,High,2018,28451.98,86.1,1152942319
India,Asia,High,2018,24790.42,85.7,1254334522
India,Asia,High,2018,25659.63,83.4,1169813951
India,Asia,High,2018,27336.27,86.8,1177808542
India,Asia,High,2018,25445.64,86.6,1187681428
India,Asia,High,2018,25160.39,84.5,1154875374
India,Asia,High,2018,27589.74,85.7,1218786730
India,Asia,High,2018,25254.61,83.7,1244333027
India,Asia,High,2018,26761.39,84.3,1257349540
India,Asia,High,2018,27815.41,85.1,1219475251
India,Asia,High,2018,26502.25,88,1208379572
India,Asia,High,2018,24713.82,84.1,1187372762
India,Asia,High,2018,24353.52,85.5,1263396575
India,Asia,High,2018,24821.1,87.2,1171442516
India,Asia,High,2018,24417.86,86.4,1201014433
India,Asia,High,2018,26924.53,86.4,1224184540
India,Asia,High,2018,26148.87,86.4,1208839882
India,Asia,High,2018,26583.98,85.1,1162235960
India,Asia,High,2018,26141.65,84.1,1257302786
India,Asia,High,2018,27152.07,85.5,1266573277
India,Asia,High,2018,23044.96,83.9,1265765199
India,Asia,High,2018,24740.49,85.7,1157333186
India,Asia,High,2018,26971.42,85.5,1254598227
India,Asia,High,2018,24600.7,85.8,1183038203
India,Asia,High,2018,25611.54,85.6,1185974264
India,Asia,High,2018,26437.68,84.4,1266694378
India,Asia,High,2018,25586.29,83.2,1229139499
India,Asia,High,2018,22226.48,85.3,1257214513
India,Asia,High,2018,24369.95,85.2,1229149736
India,Asia,High,2018,25434.71,85.7,1219161368
India,Asia,High,2018,28296.7,84.6,1197220041
India,Asia,High,2018,26453,86.1,1230761490
India,Asia,High,2018,26836.51,86.2,1156562656
India,Asia,High,2018,26873.63,85.1,1167452267
India,Asia,High,2018,26071.75,84.9,1208983742
India,Asia,High,2018,24652.01,85.5,1157419929
India,Asia,High,2018,27367.43,85.9,1247050277
India,Asia,High,2018,24475.57,85.4,1235653053
India,Asia,High,2019,26805.75,85.2,1266246281
India,Asia,High,2019,26632.88,85.5,1167422872
India,Asia,High,2019,25079.52,86.9,1274550592
India,Asia,High,2019,27739.18,84.3,1271069806
India,Asia,High,2019,26204.49,84.8,1256943036
India,Asia,High,2019,23823.88,85,1190496370
India,Asia,High,2019,25223.43,85.6,1210433293
India,Asia,High,2019,24678.33,84.9,1216915909
India,Asia,High,2019,24558.74,83.9,1254091364
India,Asia,High,2019,27311.22,83.9,1233468304
India,Asia,High,2019,29191.69,86.4,1230740936
India,Asia,High,2019,26901.84,86.3,1230567161
India,Asia,High,2019,26924.97,86.8,1199234065
India,Asia,High,2019,25660.36,84.9,1273740907
India,Asia,High,2019,26836.25,85.6,1237466367
India,Asia,High,2019,25307.86,85.4,1245838036
India,Asia,High,2019,26595.58,85.5,1192866807
India,Asia,High,2019,29557.8,85.9,1242524776
India,Asia,High,2019,28573.63,85.8,1188680687
India,Asia,High,2019,27520.66,87.2,1273326907
India,Asia,High,2019,25677.54,86.5,1197408243
India,Asia,High,2019,26400.22,85.9,1274594082
India,Asia,High,2019,27025.72,84.2,1262767173
India,Asia,High,2019,26141.03,85.9,1252371064
India,Asia,High,2019,25310.01,85.5,1248086485
India,Asia,High,2019,27042.56,85.7,1224485856
India,Asia,High,2019,23834.56,84.6,1256793520
India,Asia,High,2019,27051.58,85.2,1281439480
India,Asia,High,2019,27350.13,85.6,1256764864
India,Asia,High,2019,24406.79,85.7,1219744046
India,Asia,High,2019,27998.94,85.6,1222528716
India,Asia,High,2019,26820.58,86.2,1180354131
India,Asia,High,2019,26383.41,85.6,1211569673
India,Asia,High,2019,25225.62,85.8,1241538490
India,Asia,High,2019,22482.33,85.4,1280301605
India,Asia,High,2019,24103.61,85.6,1219788817
India,Asia,High,2019,25134.5,87,1249104480
India,Asia,High,2019,27157.12,85.3,1282020346
India,Asia,High,2019,27943.13,85,1258263388
India,Asia,High,2019,24781.94,84.5,1219699549
India,Asia,High,2020,27715.47,86,1249530736
India,Asia,High,2020,27567.16,86.2,1221569678
India,Asia,High,2020,28922.49,85.8,1180640936
India,Asia,High,2020,26137.07,86.1,1238599954
India,Asia,High,2020,25960.71,86.4,1205345781
India,Asia,High,2020,28197.79,85.3,1174999475
India,Asia,High,2020,32115.82,83.8,1234501960
India,Asia,High,2020,25775.39,85.8,1178978848
India,Asia,High,2020,26745.16,84.7,1209024039
India,Asia,High,2020,28739.03,83.2,1226345934
India,Asia,High,2020,25666.04,86.4,1293220843
India,Asia,High,2020,27534.13,84.5,1202758773
India,Asia,High,2020,29397.32,84.9,1244615798
India,Asia,High,2020,24135.34,84.6,1278792468
India,Asia,High,2020,26545.07,84.2,1286719995
India,Asia,High,2020,26398.06,86.8,1269324727
India,Asia,High,2020,24743.94,85.8,1206520929
India,Asia,High,2020,27991.15,83.6,1179002554
India,Asia,High,2020,24800.34,87.2,1211459744
India,Asia,High,2020,26708.54,86.8,1186700721
India,Asia,High,2020,28221.15,86.4,1218554036
India,Asia,High,2020,26966.77,87.1,1232244126
India,Asia,High,2020,26621.21,86.3,1242559753
India,Asia,High,2020,30505.61,86.6,1182530027
India,Asia,High,2020,28922.25,84.5,1199749682
India,Asia,High,2020,28364.47,85.3,1181363738
India,Asia,High,2020,25981.31,84.4,1265443251
India,Asia,High,2020,25246.28,87.7,1268825138
India,Asia,High,2020,28152.59,85.8,1276116945
India,Asia,High,2020,25591.09,84.4,1190448600
India,Asia,High,2020,24806.91,85,1269247369
India,Asia,High,2020,25114.5,85.7,1222027800
India,Asia,High,2020,29118.05,84.9,1177501314
India,Asia,High,2020,27071.89,83.4,1208195245
India,Asia,High,2020,26384.84,88.3,1219680455
India,Asia,High,2020,27088.89,86.1,1191015653
India,Asia,High,2020,29057.06,85.9,1262569579
India,Asia,High,2020,25063.36,85.3,1197231034
India,Asia,High,2020,26245.33,86.7,1178761169
India,Asia,High,2020,27834.72,84.2,1194402574
India,Asia,High,2021,27843.4,85.1,1270113361
India,Asia,High,2021,29827.05,83,1225274237
India,Asia,High,2021,29312.96,81.6,1234671508
India,Asia,High,2021,26777.12,86,1285909094
India,Asia,High,2021,28988.94,86.1,1198492274
India,Asia,High,2021,27456.73,89.1,1274501216
India,Asia,High,2021,30810.56,87.9,1239961059
India,Asia,High,2021,27104.71,83.3,1201111912
India,Asia,High,2021,27656.6,85.9,1270874742
India,Asia,High,2021,25142.12,86.8,1288264670
India,Asia,High,2021,26202.81,85.6,1225384020
India,Asia,High,2021,27416.43,85.7,1217223035
India,Asia,High,2021,26787.38,85.1,1188787134
India,Asia,High,2021,25535.54,85.1,1237720736
India,Asia,High,2021,27207.48,86.5,1295953704
India,Asia,High,2021,25228.57,86.3,1230752608
India,Asia,High,2021,27007.08,84.9,1270923260
India,Asia,High,2021,27622.97,85.6,1284324984
India,Asia,High,2021,26537.36,86,1283842225
India,Asia,High,2021,28085.91,87.2,1309986849
India,Asia,High,2021,28012.56,85.4,1300542448
India,Asia,High,2021,27334.92,85.3,1308331309
India,Asia,High,2021,27545.49,84.5,1308562737
India,Asia,High,2021,25369.29,85.9,1259015439
India,Asia,High,2021,27520.24,83.9,1195561188
India,Asia,High,2021,27961.74,88.6,1278743003
India,Asia,High,2021,28577.6,88.2,1272451471
India,Asia,High,2021,27804.38,84.3,1207807505
India,Asia,High,2021,30024.41,84.9,1243510797
India,Asia,High,2021,27547.78,84.6,1266439109
India,Asia,High,2021,26018.48,87.4,1256702341
India,Asia,High,2021,30298.86,85,1259186984
India,Asia,High,2021,24904.15,85.8,1186567208
India,Asia,High,2021,30608.85,84.4,1212924195
India,Asia,High,2021,28272.45,87.2,1232962905
India,Asia,High,2021,27588.93,85,1234468740
India,Asia,High,2021,27480.17,86.5,1303654390
India,Asia,High,2021,28459.43,84.5,1263394289
India,Asia,High,2021,26128.75,86.5,1269356521
India,Asia,High,2021,29925.3,85.6,1227154937
India,Asia,High,2022,28405.21,86.1,1300718347
India,Asia,High,2022,23649.8,86.4,1323286523
India,Asia,High,2022,28275.48,83.9,1282239094
India,Asia,High,2022,26443.14,86.5,1280136030
India,Asia,High,2022,26420.03,83.5,1224834511
India,Asia,High,2022,30273.11,87.7,1244609688
India,Asia,High,2022,29031.97,85.3,1246007053
India,Asia,High,2022,25138.49,85.7,1296875314
India,Asia,High,2022,28375.14,82.7,1229626865
India,Asia,High,2022,27289.29,87.5,1223683853
India,Asia,High,2022,26985.11,87,1306762378
India,Asia,High,2022,29378.69,85.4,1278113854
India,Asia,High,2022,27876.45,87.2,1265137403
India,Asia,High,2022,28453.99,85.1,1250558935
India,Asia,High,2022,30128.25,85.7,1273183315
India,Asia,High,2022,28474.65,84.1,1249076736
India,Asia,High,2022,27169.94,85.7,1224164433
India,Asia,High,2022,29348.09,84.5,1199134459
India,Asia,High,2022,28985.64,85.5,1211790610
India,Asia,High,2022,30111.29,85.8,1316512542
India,Asia,High,2022,29163.79,86.9,1301882722
India,Asia,High,2022,29918.82,85.4,1198689668
India,Asia,High,2022,27723.51,86.7,1267451417
India,Asia,High,2022,29165.91,84.7,1207347220
India,Asia,High,2022,28045.72,85.9,1224924745
India,Asia,High,2022,28721.8,86.4,1277390494
India,Asia,High,2022,25764.49,84.8,1226907038
India,Asia,High,2022,28836.55,85.4,1207473919
India,Asia,High,2022,27167.65,87,1263444744
India,Asia,High,2022,28306.19,86,1241152919
India,Asia,High,2022,24333.75,84.5,1199356165
India,Asia,High,2022,27328.86,83.5,1249513040
India,Asia,High,2022,26729.17,87.5,1259382327
India,Asia,High,2022,30271.98,85.2,1306482378
India,Asia,High,2022,30072.31,85.9,1235102118
India,Asia,High,2022,24787.71,86.4,1249904786
India,Asia,High,2022,28738.61,86.1,1213002765
India,Asia,High,2022,29558.02,87.9,1212614419
India,Asia,High,2022,26875.62,84.5,1218730940
India,Asia,High,2022,26656.66,84.6,1240004705
India,Asia,High,2023,29056.58,87.7,1334574692
India,Asia,High,2023,30630.69,85.2,1319966972
India,Asia,High,2023,27113.18,87.9,1304965287
India,Asia,High,2023,27456.71,84.5,1278632126
India,Asia,High,2023,27845.28,85.9,1329339799
India,Asia,High,2023,28320.25,88.1,1327814231
India,Asia,High,2023,28915.48,85.8,1274254007
India,Asia,High,2023,28821.19,85.3,1295458682
India,Asia,High,2023,29189.52,87.4,1318164904
India,Asia,High,2023,27023.7,87.9,1321768000
India,Asia,High,2023,29472.56,84.7,1321251758
India,Asia,High,2023,29756.68,87.1,1304843574
India,Asia,High,2023,29979.72,85.7,1234947179
India,Asia,High,2023,27802.03,85,1276709363
India,Asia,High,2023,30381.19,85.9,1260545081
India,Asia,High,2023,27894.68,85.8,1261203136
India,Asia,High,2023,27037.98,85,1214399457
India,Asia,High,2023,26376.31,85.7,1303627295
India,Asia,High,2023,28615.46,87.2,1333996976
India,Asia,High,2023,29563.36,82.3,1334952818
India,Asia,High,2023,28283.04,85.1,1217965292
India,Asia,High,2023,29440.35,87.6,1298988685
India,Asia,High,2023,26204.36,84.1,1214823753
India,Asia,High,2023,29255.7,85.6,1257319813
India,Asia,High,2023,28857.15,86.2,1256558060
India,Asia,High,2023,27238.86,86.1,1222251086
India,Asia,High,2023,28539.46,85.1,1263281661
India,Asia,High,2023,30193.38,89.1,1253626014
India,Asia,High,2023,30072.99,86.7,1210917736
India,Asia,High,2023,29386.52,84.7,1258260794
India,Asia,High,2023,26536.35,87.4,1258787049
India,Asia,High,2023,27650.98,85,1286106192
India,Asia,High,2023,30587.09,85.4,1317563691
India,Asia,High,2023,30767.3,86.1,1248115458
India,Asia,High,2023,30844.35,85,1258208846
India,Asia,High,2023,26500.55,86.2,1285388339
India,Asia,High,2023,29797.4,86.9,1280062909
India,Asia,High,2023,26823.11,86.1,1265545550
India,Asia,High,2023,29232.08,85.7,1263920028
India,Asia,High,2023,30829.55,88.7,1290096072
India,Asia,High,2024,27667.88,86.8,1288349524
India,Asia,High,2024,28668.35,87.5,1256198754
India,Asia,High,2024,30446.49,86.5,1228537821
India,Asia,High,2024,29808.44,86.6,1279716421
